video,segment_index,start_time,end_time,language,scene_id,text
video1,289,892.58,895.3,en,90,And she just started a business today where she's washing other people's clothes.
video1,290,896.5600000000001,899.96,en,90,This is Chandra and the Calhouns.
video1,290,896.5600000000001,899.96,en,90,This is Chandra and the Calhouns.
video1,291,899.96,903.48,en,91,They're photographers who had documented the Lower Knights for the last 40 years.
video1,291,899.96,903.48,en,91,They're photographers who had documented the Lower Knights for the last 40 years.
video1,292,904.1,905.26,en,91,That was their home.
video1,292,904.1,905.26,en,91,That was their home.
video1,293,905.38,906.66,en,91,And these are the photographs they took.
video1,293,905.38,906.66,en,91,And these are the photographs they took.
video1,294,906.94,910.12,en,92,And we're helping working with them to create a new building.
video1,294,906.94,910.12,en,92,And we're helping working with them to create a new building.
video1,295,910.96,911.76,en,92,Projects we've done.
video1,295,910.96,911.76,en,92,Projects we've done.
video1,296,912.54,913.98,en,93,Projects we've been a part of.
video1,296,912.54,913.98,en,93,Projects we've been a part of.
video1,297,914.12,914.5,en,93,Support.
video1,297,914.12,914.5,en,93,Support.
video1,298,915.12,916.84,en,93,Why don't aid agencies do this?
video1,298,915.12,916.84,en,93,Why don't aid agencies do this?
video1,299,918.88,920.04,en,93,This is the UN tent.
video1,299,918.88,920.04,en,93,This is the UN tent.
video1,300,921.6,923.02,en,94,This is the new UN tent.
video1,300,921.6,923.02,en,94,This is the new UN tent.
video1,301,923.24,924.42,en,94,Just introduced this year.
video1,301,923.24,924.42,en,94,Just introduced this year.
video1,302,924.66,925.44,en,94,Quick to assemble.
video1,302,924.66,925.44,en,94,Quick to assemble.
video1,303,926.0,927.02,en,95,It's got a flap.
video1,303,926.0,927.02,en,95,It's got a flap.
video1,304,927.26,928.02,en,95,That's the invention.
video1,304,927.26,928.02,en,95,That's the invention.
video1,305,929.58,933.94,en,96,It took 20 years to design this and get it implemented in the field.
video1,305,929.58,933.94,en,96,It took 20 years to design this and get it implemented in the field.
video1,306,934.1,935.64,en,97,I was 12 years old.
video1,306,934.1,935.64,en,97,I was 12 years old.
video1,307,936.96,938.16,en,97,There's a problem here.
video1,307,936.96,938.16,en,97,There's a problem here.
video1,308,939.96,941.14,en,97,Luckily we're not alone.
video1,308,939.96,941.14,en,97,Luckily we're not alone.
video1,309,941.76,952.08,en,97,There are hundreds and hundreds and hundreds and hundreds and hundreds of architects and designers and inventors around the world that are getting involved in humanitarian work.
video1,309,941.76,952.08,en,97,There are hundreds and hundreds and hundreds and hundreds and hundreds of architects and designers and inventors around the world that are getting involved in humanitarian work.
video1,310,954.36,955.5,en,107,More hemp houses.
video1,310,954.36,955.5,en,107,More hemp houses.
video1,311,955.78,957.44,en,107,It's a theme in Japan apparently.
video1,311,955.78,957.44,en,107,It's a theme in Japan apparently.
video1,312,957.66,958.72,en,109,I'm not sure what they're smoking.
video1,312,957.66,958.72,en,109,I'm not sure what they're smoking.
video1,313,962.7,971.64,en,114,This is a grip clip designed by somebody who said all you need is some way to attach membrane structures to physical supports.
video1,313,962.7,971.64,en,114,This is a grip clip designed by somebody who said all you need is some way to attach membrane structures to physical supports.
video1,314,973.8799999999999,978.96,en,126,This guy designed for NASA is now doing housing.
video1,314,973.8799999999999,978.96,en,126,This guy designed for NASA is now doing housing.
video1,315,979.6,983.16,en,130,I'm going to whip through this quickly because I know I've got only a couple of minutes.
video1,315,979.6,983.16,en,130,I'm going to whip through this quickly because I know I've got only a couple of minutes.
video1,316,985.38,987.56,en,136,So this is all done in the last two years.
video1,316,985.38,987.56,en,136,So this is all done in the last two years.
video1,317,987.78,989.96,en,138,I showed you something that took 20 years to do.
video1,317,987.78,989.96,en,138,I showed you something that took 20 years to do.
video1,318,990.28,994.98,en,140,And this is just a selection of things that were built in the last couple of years.
video1,318,990.28,994.98,en,140,And this is just a selection of things that were built in the last couple of years.
video1,319,995.4,997.08,en,143,From Brazil to India.
video1,319,995.4,997.08,en,143,From Brazil to India.
video1,320,998.6,999.04,en,147,Mexico.
video1,320,998.6,999.04,en,147,Mexico.
video1,321,1000.3000000000001,1000.82,en,147,Alabama.
video1,321,1000.3000000000001,1000.82,en,147,Alabama.
video1,322,1004.5,1005.02,en,152,China.
video1,322,1004.5,1005.02,en,152,China.
video1,323,1007.14,1007.66,en,154,Israel.
video1,323,1007.14,1007.66,en,154,Israel.
video1,324,1007.98,1008.5,en,155,Palestine.
video1,324,1007.98,1008.5,en,155,Palestine.
video1,325,1010.1800000000001,1010.7,en,158,Vietnam.
video1,325,1010.1800000000001,1010.7,en,158,Vietnam.
video1,326,1011.4,1015.34,en,159,The average age of a designer who gets involved in this project is 32.
video1,326,1011.4,1015.34,en,159,The average age of a designer who gets involved in this project is 32.
video1,327,1015.7,1016.5,en,164,That's how old I am.
video1,327,1015.7,1016.5,en,164,That's how old I am.
video1,328,1017.08,1018.34,en,165,So it's a young...
video1,328,1017.08,1018.34,en,165,So it's a young...
video1,329,1020.04,1024.9,en,169,I just have to stop here because Arup is in the room and this is the best designed toilet in the world.
video1,329,1020.04,1024.9,en,169,I just have to stop here because Arup is in the room and this is the best designed toilet in the world.
video1,330,1025.02,1028.0,en,174,"If you're ever, ever in India, go use this toilet."
video1,330,1025.02,1028.0,en,174,"If you're ever, ever in India, go use this toilet."
video1,331,1029.36,1031.06,en,174,Chris Lubicam will tell you why.
video1,331,1029.36,1031.06,en,174,Chris Lubicam will tell you why.
video1,332,1031.8,1033.82,en,175,I'm sure that's how he wanted to spend the party.
video1,332,1031.8,1033.82,en,175,I'm sure that's how he wanted to spend the party.
video1,333,1034.1,1034.32,en,177,But...
video1,333,1034.1,1034.32,en,177,But...
video1,334,1039.7,1043.24,en,183,But the future is not going to be the skyscraping cities of New York.
video1,334,1039.7,1043.24,en,183,But the future is not going to be the skyscraping cities of New York.
video1,335,1043.36,1043.78,en,185,But this.
video1,335,1043.36,1043.78,en,185,But this.
video1,336,1043.98,1046.02,en,185,"And when you look at this, you see crisis."
video1,336,1043.98,1046.02,en,185,"And when you look at this, you see crisis."
video1,337,1046.36,1049.08,en,186,"What I see is many, many inventors."
video1,337,1046.36,1049.08,en,186,"What I see is many, many inventors."
video1,338,1049.7,1051.86,en,186,One billion people live in abject poverty.
video1,338,1049.7,1051.86,en,186,One billion people live in abject poverty.
video1,339,1052.08,1053.2,en,186,We hear about them all the time.
video1,339,1052.08,1053.2,en,186,We hear about them all the time.
video1,340,1053.6,1056.52,en,186,Four billion live in growing but fragile economies.
video1,340,1053.6,1056.52,en,186,Four billion live in growing but fragile economies.
video1,341,1057.92,1058.92,en,187,One in seven...
video1,341,1057.92,1058.92,en,187,One in seven...
video1,342,1058.92,1060.44,en,187,Seven live in unplanned settlements.
video1,342,1058.92,1060.44,en,187,Seven live in unplanned settlements.
video1,343,1060.76,1063.78,en,187,"If we do nothing about the housing crisis that's about to happen,"
video1,343,1060.76,1063.78,en,187,"If we do nothing about the housing crisis that's about to happen,"
video1,344,1063.94,1068.5,en,188,"in 20 years, one in three people will live in an unplanned settlement or a refugee camp."
video1,344,1063.94,1068.5,en,188,"in 20 years, one in three people will live in an unplanned settlement or a refugee camp."
video1,345,1068.78,1071.38,en,188,"Look left, look right, one of you will be there."
video1,345,1068.78,1071.38,en,188,"Look left, look right, one of you will be there."
video1,346,1072.22,1075.48,en,188,How do we improve the living standards of five billion people?
video1,346,1072.22,1075.48,en,188,How do we improve the living standards of five billion people?
video1,347,1075.98,1077.52,en,188,With ten million solutions.
video1,347,1075.98,1077.52,en,188,With ten million solutions.
video1,348,1078.34,1083.7,en,188,So I wish to develop a community that actively embraces innovative and sustainable design
video1,348,1078.34,1083.7,en,188,So I wish to develop a community that actively embraces innovative and sustainable design
video1,349,1083.7,1086.52,en,188,to improve the living conditions for everyone.
video1,349,1083.7,1086.52,en,188,to improve the living conditions for everyone.
video1,350,1086.8,1088.04,en,188,Wait a sec. Wait a sec. Come on.
video1,350,1086.8,1088.04,en,188,Wait a sec. Wait a sec. Come on.
video1,351,1088.04,1088.72,en,188,That's your wish?
video1,351,1088.04,1088.72,en,188,That's your wish?
video1,352,1089.1,1090.08,en,188,That's my wish.
video1,352,1089.1,1090.08,en,188,That's my wish.
video1,353,1090.2,1090.68,en,189,That's his wish!
video1,353,1090.2,1090.68,en,189,That's his wish!
video1,354,1104.0200000000002,1108.04,en,189,We started Architects for Humanity with $700 and a website.
video1,354,1104.0200000000002,1108.04,en,189,We started Architects for Humanity with $700 and a website.
video1,355,1108.8400000000001,1112.76,en,189,"So Chris somehow decided to give me $100,000."
video1,355,1108.8400000000001,1112.76,en,189,"So Chris somehow decided to give me $100,000."
video1,356,1112.84,1114.8,en,189,So why not this many people?
video1,356,1112.84,1114.8,en,189,So why not this many people?
video1,357,1116.18,1118.02,en,189,Open source architecture is different.
video1,357,1116.18,1118.02,en,189,Open source architecture is different.
video1,358,1118.04,1118.54,en,190,It's the way to go.
video1,358,1118.04,1118.54,en,190,It's the way to go.
video1,359,1118.7,1121.34,en,191,You have a diverse community of participants.
video1,359,1118.7,1121.34,en,191,You have a diverse community of participants.
video1,360,1121.86,1124.72,en,192,"And we're not just talking about inventors and designers,"
video1,360,1121.86,1124.72,en,192,"And we're not just talking about inventors and designers,"
video1,361,1124.96,1126.48,en,192,but we're talking about the funding model.
video1,361,1124.96,1126.48,en,192,but we're talking about the funding model.
video1,362,1126.84,1128.78,en,192,My role is not as a designer.
video1,362,1126.84,1128.78,en,192,My role is not as a designer.
video1,363,1128.88,1132.06,en,192,It's as a conduit between the design world and the humanitarian world.
video1,363,1128.88,1132.06,en,192,It's as a conduit between the design world and the humanitarian world.
video1,364,1132.22,1136.74,en,192,And what we need is something that replicates me globally
video1,364,1132.22,1136.74,en,192,And what we need is something that replicates me globally
video1,365,1136.74,1139.16,en,192,because I haven't slept in seven years.
video1,365,1136.74,1139.16,en,192,because I haven't slept in seven years.
video1,366,1142.3600000000001,1144.32,en,192,"Secondly, what will this thing be?"
video1,366,1142.3600000000001,1144.32,en,192,"Secondly, what will this thing be?"
video1,367,1145.02,1148.02,en,192,Designers want to respond to issues of humanitarian crisis.
